latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.880768,-8.5372925,19.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),sunshine_duration (s),is_day (),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²)
2026-02-26T07:00,9.9,89,23.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-26T08:00,9.7,91,21.6,0.00,1,2.0,0.0,2.0,0.0,1.9
2026-02-26T09:00,10.0,93,22.3,0.00,1,11.0,0.0,11.0,0.0,10.2
2026-02-26T10:00,10.2,93,26.3,0.00,1,37.0,0.0,37.0,0.0,34.3
2026-02-26T11:00,10.7,94,27.4,0.00,1,57.0,0.0,57.0,0.0,52.9
2026-02-26T12:00,11.1,95,23.4,0.00,1,58.0,0.0,58.0,0.0,53.8
2026-02-26T13:00,11.8,94,19.4,0.00,1,76.0,0.0,76.0,0.0,70.5
2026-02-26T14:00,12.8,87,14.0,0.00,1,140.0,0.0,140.0,0.0,129.9
2026-02-26T15:00,12.7,84,12.6,0.00,1,93.0,0.0,93.0,0.0,86.3
2026-02-26T16:00,12.3,84,10.4,0.00,1,79.0,0.0,79.0,0.0,73.3
2026-02-26T17:00,11.8,84,9.4,0.00,1,50.0,0.0,50.0,0.0,46.4
2026-02-26T18:00,11.3,85,7.6,0.00,1,6.0,0.0,6.0,0.0,5.6
2026-02-26T19:00,10.8,85,5.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-26T20:00,10.5,86,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-26T21:00,9.7,90,6.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-26T22:00,9.2,96,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-26T23:00,9.1,92,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T00:00,8.9,93,2.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T01:00,8.8,94,1.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T02:00,8.7,94,2.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T03:00,8.7,94,4.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T04:00,8.3,96,5.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T05:00,8.2,92,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T06:00,8.2,88,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T07:00,7.8,96,4.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T08:00,7.8,91,2.9,0.00,1,8.0,0.0,8.0,0.0,7.4
2026-02-27T09:00,8.0,87,5.8,0.00,1,58.0,0.0,58.0,0.0,53.8
2026-02-27T10:00,8.4,85,9.4,0.00,1,138.0,7.0,131.0,24.5,135.8
2026-02-27T11:00,9.0,81,11.2,0.00,1,188.0,8.0,180.0,20.4,182.3
2026-02-27T12:00,9.7,75,13.0,0.00,1,155.0,2.0,153.0,4.3,145.6
2026-02-27T13:00,10.0,71,13.0,0.00,1,160.0,1.0,159.0,2.0,149.3
2026-02-27T14:00,9.7,73,14.8,0.00,1,102.0,0.0,102.0,0.0,94.6
2026-02-27T15:00,9.3,72,17.6,0.00,1,150.0,0.0,150.0,0.0,139.1
2026-02-27T16:00,9.8,63,15.8,1032.59,1,193.0,33.0,160.0,94.4,212.7
2026-02-27T17:00,9.0,63,14.0,2876.90,1,137.0,36.0,101.0,155.9,170.8
2026-02-27T18:00,7.9,64,13.0,0.00,1,28.0,0.0,28.0,0.0,26.0
2026-02-27T19:00,6.9,71,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T20:00,6.2,75,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T21:00,6.3,78,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T22:00,5.5,83,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-27T23:00,5.1,83,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T00:00,5.2,85,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T01:00,4.6,82,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T02:00,3.8,87,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T03:00,2.6,89,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T04:00,2.4,87,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T05:00,1.7,89,6.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T06:00,1.1,88,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T07:00,1.3,89,1.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T08:00,1.5,87,1.4,0.00,1,16.0,2.0,14.0,34.5,20.5
2026-02-28T09:00,3.5,79,6.5,0.00,1,25.0,0.0,25.0,0.0,23.2
2026-02-28T10:00,4.7,82,6.8,2735.85,1,161.0,44.0,117.0,151.2,196.9
2026-02-28T11:00,7.5,84,7.2,0.00,1,99.0,0.0,99.0,0.0,91.8
2026-02-28T12:00,8.2,80,12.2,0.00,1,97.0,0.0,97.0,0.0,90.0
2026-02-28T13:00,9.1,79,14.8,0.00,1,162.0,23.0,139.0,45.9,170.9
2026-02-28T14:00,8.7,86,15.1,0.00,1,90.0,2.0,88.0,4.1,85.3
2026-02-28T15:00,9.4,85,18.4,0.00,1,163.0,14.0,149.0,31.7,164.2
2026-02-28T16:00,9.3,88,15.1,0.00,1,60.0,1.0,59.0,2.8,56.7
2026-02-28T17:00,9.1,88,9.7,488.46,1,90.0,18.0,72.0,76.3,104.7
2026-02-28T18:00,8.2,91,8.3,0.00,1,30.0,0.0,30.0,0.0,27.8
2026-02-28T19:00,7.3,94,9.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T20:00,7.1,94,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T21:00,6.5,94,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T22:00,6.6,92,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-02-28T23:00,6.7,90,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T00:00,7.4,89,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T01:00,8.1,92,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T02:00,8.5,96,16.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T03:00,9.1,95,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T04:00,9.4,97,18.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T05:00,10.2,93,19.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T06:00,10.3,93,19.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T07:00,10.2,94,22.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T08:00,10.1,96,22.7,0.00,1,3.0,0.0,3.0,0.0,2.8
2026-03-01T09:00,10.5,96,23.8,0.00,1,15.0,0.0,15.0,0.0,13.9
2026-03-01T10:00,10.7,97,22.7,0.00,1,38.0,0.0,38.0,0.0,35.3
2026-03-01T11:00,10.9,97,24.5,0.00,1,33.0,0.0,33.0,0.0,30.6
2026-03-01T12:00,11.2,95,24.5,0.00,1,69.0,0.0,69.0,0.0,64.0
2026-03-01T13:00,11.2,95,28.4,0.00,1,84.0,0.0,84.0,0.0,77.9
2026-03-01T14:00,11.0,95,26.3,0.00,1,44.0,0.0,44.0,0.0,40.8
2026-03-01T15:00,10.8,94,30.2,0.00,1,49.0,0.0,49.0,0.0,45.5
2026-03-01T16:00,10.9,94,31.0,0.00,1,50.0,0.0,50.0,0.0,46.4
2026-03-01T17:00,11.0,93,32.8,0.00,1,22.0,0.0,22.0,0.0,20.4
2026-03-01T18:00,11.0,92,34.2,0.00,1,8.0,0.0,8.0,0.0,7.4
2026-03-01T19:00,11.0,92,33.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T20:00,11.2,92,35.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T21:00,10.6,93,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T22:00,9.1,88,13.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-01T23:00,8.1,87,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T00:00,7.6,88,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T01:00,7.3,89,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T02:00,6.8,90,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T03:00,6.6,90,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T04:00,6.3,91,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T05:00,5.8,90,6.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T06:00,5.6,89,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T07:00,5.0,89,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T08:00,4.9,86,5.8,0.00,1,17.0,0.0,17.0,0.0,15.8
2026-03-02T09:00,6.1,85,5.4,325.34,1,94.0,12.0,82.0,70.8,103.1
2026-03-02T10:00,7.9,78,11.2,3600.00,1,254.0,157.0,97.0,518.7,396.5
2026-03-02T11:00,9.2,73,14.0,3600.00,1,410.0,339.0,71.0,829.5,694.0
2026-03-02T12:00,10.6,58,17.6,3600.00,1,468.0,369.0,99.0,768.4,760.0
2026-03-02T13:00,11.3,52,16.9,3600.00,1,476.0,342.0,134.0,667.4,738.3
2026-03-02T14:00,11.8,48,16.6,3600.00,1,490.0,379.0,111.0,753.4,784.7
2026-03-02T15:00,11.7,55,14.8,3600.00,1,320.0,134.0,186.0,295.9,416.9
2026-03-02T16:00,11.4,58,14.0,0.00,1,164.0,11.0,153.0,30.1,162.6
2026-03-02T17:00,11.0,63,10.4,0.00,1,97.0,1.0,96.0,4.1,91.1
2026-03-02T18:00,10.4,72,10.1,0.00,1,18.0,0.0,18.0,0.0,16.7
2026-03-02T19:00,9.3,85,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T20:00,9.1,85,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T21:00,8.3,80,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T22:00,6.8,83,11.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-02T23:00,6.2,83,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T00:00,5.6,85,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T01:00,4.7,84,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T02:00,4.4,84,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T03:00,4.1,85,4.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T04:00,3.9,83,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T05:00,3.6,82,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T06:00,2.8,84,4.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T07:00,2.6,83,3.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T08:00,3.1,82,2.9,1887.51,1,23.0,8.0,15.0,119.9,39.6
2026-03-03T09:00,4.9,76,2.5,3600.00,1,119.0,59.0,60.0,336.8,185.3
2026-03-03T10:00,7.4,69,4.3,3600.00,1,277.0,211.0,66.0,683.9,467.5
2026-03-03T11:00,9.3,67,9.4,3600.00,1,367.0,247.0,120.0,595.9,564.4
2026-03-03T12:00,10.4,64,13.3,3600.00,1,372.0,163.0,209.0,335.4,486.5
2026-03-03T13:00,10.5,66,14.8,1153.28,1,193.0,51.0,142.0,98.4,222.6
2026-03-03T14:00,10.8,67,14.8,3600.00,1,457.0,307.0,150.0,603.6,687.0
2026-03-03T15:00,10.9,68,14.8,3600.00,1,329.0,134.0,195.0,292.5,423.1
2026-03-03T16:00,10.6,66,13.7,3600.00,1,282.0,150.0,132.0,405.1,401.8
2026-03-03T17:00,10.1,70,13.3,0.00,1,78.0,1.0,77.0,4.0,73.4
2026-03-03T18:00,9.6,74,14.0,0.00,1,18.0,0.0,18.0,0.0,16.7
2026-03-03T19:00,9.2,77,12.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T20:00,9.0,81,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T21:00,9.0,85,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T22:00,8.9,89,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-03T23:00,9.0,95,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T00:00,9.6,97,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T01:00,9.6,98,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T02:00,9.6,99,5.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T03:00,9.6,99,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T04:00,9.8,97,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T05:00,9.8,97,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T06:00,9.7,99,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T07:00,9.9,97,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T08:00,10.0,97,6.5,0.00,1,8.0,0.0,8.0,0.0,7.4
2026-03-04T09:00,10.5,94,6.8,0.00,1,37.0,0.0,37.0,0.0,34.3
2026-03-04T10:00,11.1,93,8.3,0.00,1,70.0,2.0,68.0,6.4,66.9
2026-03-04T11:00,11.0,93,12.2,0.00,1,97.0,0.0,97.0,0.0,90.0
2026-03-04T12:00,11.3,91,13.7,0.00,1,159.0,5.0,154.0,10.2,151.8
2026-03-04T13:00,11.4,90,14.8,0.00,1,220.0,26.0,194.0,49.6,225.9
2026-03-04T14:00,11.4,91,15.5,0.00,1,172.0,2.0,170.0,3.9,161.2
2026-03-04T15:00,11.0,92,16.6,0.00,1,105.0,0.0,105.0,0.0,97.4
2026-03-04T16:00,11.0,94,14.8,0.00,1,95.0,0.0,95.0,0.0,88.1
2026-03-04T17:00,10.9,93,14.0,0.00,1,70.0,3.0,67.0,11.7,68.1
2026-03-04T18:00,10.4,92,15.5,0.00,1,20.0,0.0,20.0,0.0,18.6
2026-03-04T19:00,10.1,92,13.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T20:00,9.9,95,14.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T21:00,9.8,95,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T22:00,9.7,96,16.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-04T23:00,9.7,95,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T00:00,9.9,94,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T01:00,9.9,94,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T02:00,9.3,88,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T03:00,8.6,94,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T04:00,7.6,92,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T05:00,6.8,89,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T06:00,6.7,90,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T07:00,6.4,87,15.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T08:00,6.2,92,10.4,0.00,1,5.0,0.0,5.0,0.0,4.6
2026-03-05T09:00,6.5,84,14.8,0.00,1,36.0,0.0,36.0,0.0,33.4
2026-03-05T10:00,6.6,85,10.8,0.00,1,67.0,0.0,67.0,0.0,62.2
2026-03-05T11:00,6.8,88,13.3,0.00,1,84.0,0.0,84.0,0.0,77.9
2026-03-05T12:00,5.7,88,24.8,0.00,1,90.0,0.0,90.0,0.0,83.5
2026-03-05T13:00,5.5,87,24.5,0.00,1,140.0,0.0,140.0,0.0,129.9
2026-03-05T14:00,6.0,76,23.0,0.00,1,209.0,6.0,203.0,11.5,198.9
2026-03-05T15:00,6.7,72,21.2,0.00,1,227.0,19.0,208.0,40.5,226.7
2026-03-05T16:00,6.6,70,20.2,0.00,1,168.0,8.0,160.0,21.0,163.0
2026-03-05T17:00,6.6,69,15.5,3600.00,1,160.0,62.0,98.0,237.6,210.9
2026-03-05T18:00,6.5,73,12.2,0.00,1,28.0,0.0,28.0,0.0,26.0
2026-03-05T19:00,5.8,69,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T20:00,5.1,68,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T21:00,4.1,72,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T22:00,3.2,73,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-05T23:00,2.5,76,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T00:00,2.1,77,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T01:00,1.7,79,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T02:00,1.0,82,4.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T03:00,0.9,84,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T04:00,0.2,85,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T05:00,0.1,86,4.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T06:00,0.1,87,3.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T07:00,0.2,87,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T08:00,0.7,87,3.2,2741.13,1,30.0,12.0,18.0,158.4,50.0
2026-03-06T09:00,2.1,84,4.0,3600.00,1,160.0,114.0,46.0,590.9,275.6
2026-03-06T10:00,4.3,77,3.2,3600.00,1,304.0,237.0,67.0,726.3,500.4
2026-03-06T11:00,7.2,66,3.2,3600.00,1,427.0,346.0,81.0,800.5,691.3
2026-03-06T12:00,9.0,50,5.8,3600.00,1,510.0,421.0,89.0,836.2,819.6
2026-03-06T13:00,10.2,49,10.1,3600.00,1,497.0,351.0,146.0,655.9,746.1
2026-03-06T14:00,11.1,47,8.3,3600.00,1,458.0,292.0,166.0,556.0,662.8
2026-03-06T15:00,11.2,45,4.7,3600.00,1,452.0,350.0,102.0,738.0,710.6
2026-03-06T16:00,11.4,50,9.4,3020.51,1,218.0,62.0,156.0,160.7,256.5
2026-03-06T17:00,9.9,63,14.0,3600.00,1,172.0,73.0,99.0,274.5,230.9
2026-03-06T18:00,8.4,72,10.1,0.00,1,52.0,6.0,46.0,48.9,56.4
2026-03-06T19:00,7.3,79,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T20:00,6.3,84,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T21:00,6.0,86,5.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T22:00,5.8,87,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-06T23:00,5.7,88,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T00:00,5.4,91,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T01:00,5.8,90,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T02:00,5.6,91,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T03:00,5.9,92,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T04:00,6.0,93,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T05:00,6.5,92,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T06:00,7.1,92,9.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T07:00,7.3,91,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T08:00,7.8,88,10.1,0.00,1,21.0,0.0,21.0,0.0,19.5
2026-03-07T09:00,9.0,84,12.6,3600.00,1,131.0,53.0,78.0,266.4,178.2
2026-03-07T10:00,10.0,77,15.8,3600.00,1,215.0,73.0,142.0,219.6,265.0
2026-03-07T11:00,10.5,74,17.3,3266.08,1,249.0,74.0,175.0,168.9,292.8
2026-03-07T12:00,11.0,70,17.6,2794.17,1,302.0,78.0,224.0,153.1,343.2
2026-03-07T13:00,11.0,71,17.6,0.00,1,185.0,13.0,172.0,24.0,182.0
2026-03-07T14:00,11.3,68,20.2,65.16,1,260.0,33.0,227.0,62.2,267.6
2026-03-07T15:00,10.9,70,18.7,3600.00,1,314.0,109.0,205.0,227.2,380.4
2026-03-07T16:00,10.9,70,18.4,2266.11,1,197.0,53.0,144.0,135.5,228.1
2026-03-07T17:00,10.5,72,17.3,2517.81,1,150.0,39.0,111.0,143.9,176.1
2026-03-07T18:00,9.8,78,13.3,0.00,1,37.0,0.0,37.0,0.0,34.3
2026-03-07T19:00,9.4,81,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T20:00,9.1,82,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T21:00,9.0,83,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T22:00,9.0,82,13.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-07T23:00,8.7,86,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T00:00,8.6,84,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T01:00,8.3,86,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T02:00,8.5,85,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T03:00,8.6,86,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T04:00,8.7,85,12.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T05:00,8.7,85,13.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T06:00,8.5,85,12.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T07:00,8.3,87,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T08:00,8.6,86,13.7,0.00,1,8.0,0.0,8.0,0.0,7.4
2026-03-08T09:00,9.3,83,13.0,0.00,1,83.0,2.0,81.0,9.8,79.0
2026-03-08T10:00,9.6,82,15.1,0.00,1,138.0,4.0,134.0,11.8,131.5
2026-03-08T11:00,10.2,77,18.0,0.00,1,143.0,22.0,121.0,49.5,150.7
2026-03-08T12:00,10.8,74,19.4,2741.57,1,261.0,78.0,183.0,151.4,304.1
2026-03-08T13:00,11.2,68,21.2,3600.00,1,339.0,115.0,224.0,210.4,404.8
2026-03-08T14:00,11.2,70,19.4,1667.84,1,276.0,62.0,214.0,115.6,304.9
2026-03-08T15:00,11.0,71,18.4,0.00,1,190.0,4.0,186.0,8.2,179.5
2026-03-08T16:00,10.9,72,17.6,0.00,1,161.0,19.0,142.0,48.0,165.3
2026-03-08T17:00,10.7,75,15.1,0.00,1,122.0,4.0,118.0,14.5,116.9
2026-03-08T18:00,10.1,79,10.8,0.00,1,43.0,0.0,43.0,0.0,39.9
2026-03-08T19:00,9.3,82,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T20:00,9.0,82,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T21:00,9.2,80,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T22:00,9.0,82,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-08T23:00,9.0,86,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T00:00,9.2,87,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T01:00,9.1,89,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T02:00,9.0,91,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T03:00,9.2,92,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T04:00,8.9,92,4.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T05:00,8.7,90,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T06:00,8.4,92,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T07:00,7.6,89,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T08:00,7.4,92,8.3,0.00,1,7.0,0.0,7.0,0.0,6.5
2026-03-09T09:00,7.7,91,3.6,0.00,1,24.0,0.0,24.0,0.0,22.3
2026-03-09T10:00,8.4,86,6.8,0.00,1,62.0,0.0,62.0,0.0,57.5
2026-03-09T11:00,9.2,79,8.3,0.00,1,169.0,2.0,167.0,4.4,158.4
2026-03-09T12:00,9.6,75,9.4,0.00,1,238.0,13.0,225.0,24.9,230.9
2026-03-09T13:00,10.1,72,6.8,100.74,1,214.0,35.0,179.0,63.4,225.6
2026-03-09T14:00,11.8,51,11.5,3600.00,1,464.0,316.0,148.0,583.1,675.2
2026-03-09T15:00,12.0,47,12.2,3600.00,1,425.0,303.0,122.0,617.8,632.9
2026-03-09T16:00,11.6,45,17.3,0.00,1,261.0,14.0,247.0,34.9,253.6
2026-03-09T17:00,10.3,50,13.7,3600.00,1,191.0,80.0,111.0,284.7,248.6
2026-03-09T18:00,9.2,60,14.4,0.00,1,41.0,0.0,41.0,0.0,38.0
2026-03-09T19:00,8.2,69,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T20:00,7.8,66,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T21:00,7.7,66,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T22:00,7.8,71,11.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-09T23:00,8.0,78,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T00:00,7.8,89,16.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T01:00,7.8,91,19.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T02:00,7.9,92,20.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T03:00,8.5,93,21.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T04:00,8.7,94,21.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T05:00,8.9,94,22.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T06:00,9.1,95,22.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2026-03-10T07:00,9.4,95,19.8,0.00,1,0.0,0.0,0.0,0.0,0.0
2026-03-10T08:00,9.6,98,15.1,0.00,1,5.0,0.0,5.0,0.0,4.6
2026-03-10T09:00,10.4,93,10.4,0.00,1,71.0,1.0,70.0,4.6,66.8
2026-03-10T10:00,10.9,92,10.4,0.00,1,120.0,3.0,117.0,8.6,113.8
2026-03-10T11:00,11.2,92,13.7,0.00,1,77.0,0.0,77.0,0.0,71.4
